# Residuals   
# Time        	p             	Ux            	Uy            	h             	k             
0.029304      	2.884633e-03	3.108535e-04	6.394668e-04	3.086569e-04	2.302449e-04
0.029305      	2.859477e-03	3.113489e-04	6.394630e-04	3.073318e-04	2.306686e-04
0.029306      	2.830352e-03	3.118399e-04	6.394195e-04	3.056221e-04	2.311053e-04
0.029307      	2.799591e-03	3.123356e-04	6.394089e-04	3.042784e-04	2.315617e-04
0.029308      	2.780203e-03	3.128316e-04	6.394729e-04	3.034015e-04	2.319676e-04
0.029309      	2.757731e-03	3.132578e-04	6.396345e-04	3.025370e-04	2.323356e-04
0.02931       	2.728373e-03	3.136466e-04	6.398797e-04	3.017155e-04	2.326965e-04
0.029311      	2.697899e-03	3.140419e-04	6.402733e-04	3.010367e-04	2.330436e-04
0.029312      	2.660991e-03	3.144428e-04	6.406107e-04	2.999024e-04	2.333853e-04
0.029313      	2.626495e-03	3.149077e-04	6.408893e-04	2.988724e-04	2.337255e-04
0.029314      	2.603739e-03	3.154128e-04	6.410170e-04	2.982074e-04	2.340618e-04
0.029315      	2.587698e-03	3.159421e-04	6.411266e-04	2.975413e-04	2.343876e-04
0.029316      	2.564708e-03	3.164602e-04	6.412137e-04	2.965574e-04	2.347017e-04
0.029317      	2.552262e-03	3.169568e-04	6.412769e-04	2.960360e-04	2.350185e-04
0.029318      	2.522125e-03	3.174668e-04	6.412757e-04	2.952962e-04	2.353494e-04
0.029319      	2.497330e-03	3.179473e-04	6.412487e-04	2.944999e-04	2.358116e-04
0.02932       	2.475536e-03	3.184237e-04	6.412500e-04	2.939018e-04	2.364100e-04
0.029321      	2.454196e-03	3.188761e-04	6.412874e-04	2.931543e-04	2.370262e-04
0.029322      	2.442458e-03	3.193383e-04	6.412984e-04	2.929305e-04	2.376916e-04
0.029323      	2.420803e-03	3.197791e-04	6.413595e-04	2.921608e-04	2.383749e-04
0.029324      	2.403166e-03	3.201944e-04	6.413777e-04	2.916769e-04	2.390498e-04
0.029325      	2.376370e-03	3.206094e-04	6.414492e-04	2.911670e-04	2.397307e-04
0.029326      	2.350687e-03	3.210153e-04	6.415550e-04	2.904063e-04	2.404120e-04
0.029327      	2.323737e-03	3.213996e-04	6.416674e-04	2.896449e-04	2.410810e-04
0.029328      	2.296905e-03	3.217677e-04	6.417876e-04	2.888945e-04	2.417408e-04
0.029329      	2.288007e-03	3.220353e-04	6.419925e-04	2.890337e-04	2.423866e-04
0.02933       	2.268170e-03	3.222388e-04	6.422620e-04	2.888891e-04	2.430696e-04
0.029331      	2.249339e-03	3.223887e-04	6.425010e-04	2.886102e-04	2.438222e-04
0.029332      	2.236883e-03	3.224728e-04	6.427577e-04	2.885997e-04	2.445975e-04
0.029333      	2.221260e-03	3.224884e-04	6.429582e-04	2.886226e-04	2.454280e-04
0.029334      	2.205674e-03	3.225134e-04	6.431143e-04	2.880215e-04	2.464438e-04
0.029335      	2.198134e-03	3.225166e-04	6.432152e-04	2.879939e-04	2.475899e-04
0.029336      	2.184598e-03	3.225610e-04	6.432522e-04	2.875793e-04	2.487564e-04
0.029337      	2.170219e-03	3.225941e-04	6.431787e-04	2.869833e-04	2.499468e-04
0.029338      	2.159044e-03	3.226379e-04	6.429872e-04	2.864225e-04	2.511851e-04
0.029339      	2.147986e-03	3.226738e-04	6.427776e-04	2.860723e-04	2.524193e-04
0.02934       	2.129290e-03	3.227428e-04	6.426716e-04	2.856607e-04	2.536329e-04
0.029341      	2.111025e-03	3.228255e-04	6.425827e-04	2.848736e-04	2.548189e-04
0.029342      	2.100854e-03	3.229667e-04	6.425169e-04	2.847945e-04	2.559825e-04
0.029343      	2.094252e-03	3.231646e-04	6.424416e-04	2.847586e-04	2.571095e-04
0.029344      	2.083297e-03	3.234282e-04	6.424140e-04	2.845109e-04	2.581545e-04
0.029345      	2.067057e-03	3.237251e-04	6.424163e-04	2.843855e-04	2.591682e-04
0.029346      	2.052680e-03	3.240505e-04	6.424024e-04	2.839478e-04	2.601637e-04
0.029347      	2.043964e-03	3.243498e-04	6.423316e-04	2.841130e-04	2.611469e-04
0.029348      	2.040279e-03	3.246391e-04	6.422868e-04	2.845749e-04	2.621500e-04
0.029349      	2.030270e-03	3.249347e-04	6.422362e-04	2.845635e-04	2.631840e-04
0.02935       	2.038871e-03	3.252283e-04	6.421964e-04	2.848004e-04	2.642002e-04
0.029351      	2.036629e-03	3.254865e-04	6.421640e-04	2.850049e-04	2.652194e-04
0.029352      	2.037046e-03	3.257394e-04	6.421107e-04	2.851725e-04	2.662205e-04
0.029353      	2.036378e-03	3.259704e-04	6.420235e-04	2.857674e-04	2.672176e-04
0.029354      	2.034270e-03	3.261714e-04	6.419609e-04	2.857529e-04	2.682168e-04
0.029355      	2.035614e-03	3.263158e-04	6.418261e-04	2.861703e-04	2.691785e-04
0.029356      	2.042640e-03	3.264152e-04	6.416325e-04	2.865198e-04	2.700838e-04
0.029357      	2.065077e-03	3.264804e-04	6.413323e-04	2.871657e-04	2.711171e-04
0.029358      	2.066523e-03	3.265402e-04	6.410345e-04	2.878080e-04	2.723245e-04
0.029359      	2.077846e-03	3.265537e-04	6.407465e-04	2.887575e-04	2.735202e-04
0.02936       	2.089059e-03	3.265569e-04	6.403979e-04	2.900517e-04	2.747689e-04
0.029361      	2.090823e-03	3.265352e-04	6.399870e-04	2.908977e-04	2.759562e-04
0.029362      	2.099227e-03	3.265147e-04	6.395309e-04	2.918781e-04	2.770813e-04
0.029363      	2.109130e-03	3.264658e-04	6.390789e-04	2.924874e-04	2.781887e-04
0.029364      	2.121468e-03	3.263548e-04	6.386480e-04	2.933684e-04	2.792820e-04
0.029365      	2.134287e-03	3.262009e-04	6.383463e-04	2.942144e-04	2.803470e-04
0.029366      	2.146786e-03	3.260695e-04	6.380553e-04	2.952272e-04	2.813787e-04
0.029367      	2.164701e-03	3.258981e-04	6.377796e-04	2.964851e-04	2.823815e-04
0.029368      	2.196740e-03	3.256848e-04	6.374986e-04	2.982328e-04	2.833502e-04
0.029369      	2.219839e-03	3.254983e-04	6.373248e-04	3.003394e-04	2.842817e-04
0.02937       	2.233198e-03	3.253916e-04	6.371971e-04	3.017602e-04	2.851723e-04
0.029371      	2.243520e-03	3.252897e-04	6.371956e-04	3.027297e-04	2.860256e-04
0.029372      	2.250016e-03	3.251584e-04	6.372401e-04	3.035221e-04	2.868492e-04
0.029373      	2.260830e-03	3.249672e-04	6.373416e-04	3.044238e-04	2.876190e-04
0.029374      	2.278922e-03	3.247133e-04	6.374076e-04	3.054809e-04	2.883212e-04
0.029375      	2.303419e-03	3.243266e-04	6.374325e-04	3.070752e-04	2.890367e-04
0.029376      	2.334113e-03	3.239235e-04	6.374983e-04	3.088655e-04	2.897978e-04
0.029377      	2.352783e-03	3.234971e-04	6.375829e-04	3.101423e-04	2.906482e-04
0.029378      	2.370226e-03	3.230422e-04	6.376155e-04	3.114578e-04	2.914820e-04
0.029379      	2.385214e-03	3.225826e-04	6.376062e-04	3.123129e-04	2.923229e-04
0.02938       	2.411526e-03	3.221428e-04	6.375641e-04	3.140255e-04	2.931611e-04
0.029381      	2.429425e-03	3.217438e-04	6.375415e-04	3.158653e-04	2.939958e-04
0.029382      	2.461187e-03	3.213860e-04	6.374137e-04	3.179482e-04	2.948259e-04
0.029383      	2.483184e-03	3.210781e-04	6.372731e-04	3.195544e-04	2.956225e-04
0.029384      	2.512216e-03	3.207828e-04	6.371216e-04	3.209254e-04	2.964126e-04
0.029385      	2.535287e-03	3.204817e-04	6.370932e-04	3.227780e-04	2.971777e-04
0.029386      	2.554140e-03	3.201522e-04	6.369768e-04	3.240500e-04	2.979221e-04
0.029387      	2.574583e-03	3.198246e-04	6.368081e-04	3.254723e-04	2.986412e-04
0.029388      	2.603533e-03	3.194715e-04	6.367116e-04	3.271402e-04	2.993378e-04
0.029389      	2.627534e-03	3.191026e-04	6.365466e-04	3.286093e-04	3.000047e-04
0.02939       	2.644754e-03	3.186822e-04	6.362792e-04	3.299631e-04	3.006393e-04
0.029391      	2.674371e-03	3.182594e-04	6.360444e-04	3.313851e-04	3.012489e-04
0.029392      	2.695466e-03	3.178352e-04	6.358229e-04	3.326033e-04	3.017789e-04
0.029393      	2.718059e-03	3.174021e-04	6.355977e-04	3.338046e-04	3.022900e-04
0.029394      	2.737568e-03	3.169697e-04	6.353818e-04	3.348615e-04	3.027741e-04
0.029395      	2.762393e-03	3.165040e-04	6.352322e-04	3.362280e-04	3.034401e-04
0.029396      	2.791642e-03	3.160499e-04	6.350749e-04	3.374727e-04	3.042667e-04
0.029397      	2.804348e-03	3.156298e-04	6.348680e-04	3.384855e-04	3.050465e-04
0.029398      	2.828146e-03	3.152477e-04	6.346917e-04	3.390396e-04	3.058102e-04
0.029399      	2.852123e-03	3.149217e-04	6.345138e-04	3.405239e-04	3.065244e-04
0.0294        	2.865671e-03	3.145719e-04	6.343205e-04	3.417292e-04	3.072198e-04
0.029401      	2.878396e-03	3.142057e-04	6.340592e-04	3.425094e-04	3.078912e-04
0.029402      	2.891083e-03	3.138387e-04	6.337101e-04	3.436411e-04	3.085507e-04
0.029403      	2.907703e-03	3.134451e-04	6.333404e-04	3.446670e-04	3.091902e-04
0.029404      	2.928326e-03	3.130192e-04	6.328626e-04	3.455807e-04	3.098267e-04
0.029405      	2.942521e-03	3.125899e-04	6.323205e-04	3.461955e-04	3.104419e-04
0.029406      	2.966677e-03	3.121557e-04	6.317229e-04	3.471779e-04	3.110347e-04
0.029407      	2.983642e-03	3.117346e-04	6.311061e-04	3.481100e-04	3.116087e-04
0.029408      	3.013678e-03	3.112819e-04	6.305249e-04	3.496509e-04	3.121483e-04
0.029409      	3.044296e-03	3.108041e-04	6.299258e-04	3.510142e-04	3.126526e-04
0.02941       	3.063045e-03	3.103572e-04	6.293343e-04	3.521758e-04	3.131354e-04
0.029411      	3.085962e-03	3.099292e-04	6.287935e-04	3.530645e-04	3.135969e-04
0.029412      	3.111947e-03	3.095263e-04	6.282137e-04	3.541598e-04	3.140390e-04
0.029413      	3.127669e-03	3.090789e-04	6.275907e-04	3.549627e-04	3.144559e-04
0.029414      	3.144765e-03	3.085557e-04	6.269882e-04	3.560397e-04	3.148359e-04
0.029415      	3.171784e-03	3.079844e-04	6.264199e-04	3.576423e-04	3.151728e-04
0.029416      	3.194972e-03	3.073556e-04	6.258726e-04	3.589821e-04	3.154873e-04
0.029417      	3.217938e-03	3.066790e-04	6.253810e-04	3.603547e-04	3.157725e-04
0.029418      	3.242085e-03	3.060036e-04	6.249448e-04	3.619287e-04	3.160149e-04
0.029419      	3.260726e-03	3.053058e-04	6.245871e-04	3.631538e-04	3.162156e-04
0.02942       	3.275510e-03	3.046274e-04	6.242454e-04	3.642918e-04	3.164172e-04
0.029421      	3.296663e-03	3.039181e-04	6.240643e-04	3.660620e-04	3.165806e-04
0.029422      	3.316216e-03	3.032204e-04	6.239604e-04	3.672304e-04	3.167114e-04
0.029423      	3.329144e-03	3.024924e-04	6.238388e-04	3.683168e-04	3.168392e-04
0.029424      	3.374902e-03	3.018187e-04	6.236894e-04	3.702613e-04	3.169720e-04
0.029425      	3.391638e-03	3.011131e-04	6.236420e-04	3.713665e-04	3.170416e-04
0.029426      	3.407058e-03	3.003203e-04	6.235231e-04	3.724980e-04	3.170901e-04
0.029427      	3.422859e-03	2.994722e-04	6.235151e-04	3.734132e-04	3.171632e-04
0.029428      	3.442844e-03	2.986078e-04	6.234858e-04	3.748019e-04	3.172302e-04
0.029429      	3.465255e-03	2.977346e-04	6.233707e-04	3.761441e-04	3.172653e-04
0.02943       	3.481856e-03	2.969061e-04	6.231772e-04	3.769170e-04	3.172618e-04
0.029431      	3.498854e-03	2.961067e-04	6.229555e-04	3.776889e-04	3.172206e-04
0.029432      	3.513631e-03	2.953086e-04	6.227355e-04	3.788321e-04	3.171493e-04
0.029433      	3.530239e-03	2.944971e-04	6.224696e-04	3.799204e-04	3.170571e-04
0.029434      	3.543786e-03	2.936911e-04	6.221463e-04	3.806910e-04	3.170694e-04
0.029435      	3.565136e-03	2.929031e-04	6.218576e-04	3.815461e-04	3.172846e-04
0.029436      	3.587244e-03	2.921459e-04	6.215587e-04	3.828758e-04	3.174934e-04
0.029437      	3.608710e-03	2.913650e-04	6.212542e-04	3.840776e-04	3.176705e-04
0.029438      	3.624482e-03	2.906257e-04	6.209683e-04	3.851521e-04	3.178112e-04
0.029439      	3.636863e-03	2.899507e-04	6.207642e-04	3.860938e-04	3.179227e-04
0.02944       	3.650039e-03	2.892497e-04	6.205287e-04	3.868263e-04	3.180034e-04
0.029441      	3.654019e-03	2.885465e-04	6.203122e-04	3.871925e-04	3.180623e-04
0.029442      	3.668606e-03	2.878851e-04	6.200451e-04	3.876416e-04	3.180936e-04
0.029443      	3.682352e-03	2.872522e-04	6.196964e-04	3.884034e-04	3.181231e-04
0.029444      	3.698829e-03	2.865927e-04	6.193087e-04	3.890881e-04	3.181298e-04
0.029445      	3.719490e-03	2.859070e-04	6.188590e-04	3.900892e-04	3.181005e-04
0.029446      	3.736511e-03	2.852397e-04	6.184117e-04	3.907091e-04	3.180300e-04
0.029447      	3.743761e-03	2.846089e-04	6.180956e-04	3.911207e-04	3.179099e-04
0.029448      	3.756760e-03	2.839642e-04	6.178141e-04	3.915344e-04	3.177555e-04
0.029449      	3.765572e-03	2.833430e-04	6.175913e-04	3.918071e-04	3.175727e-04
0.02945       	3.779884e-03	2.827003e-04	6.174203e-04	3.922692e-04	3.173774e-04
0.029451      	3.793826e-03	2.820329e-04	6.172640e-04	3.926980e-04	3.171862e-04
0.029452      	3.805589e-03	2.813724e-04	6.171009e-04	3.929534e-04	3.169773e-04
0.029453      	3.819197e-03	2.807178e-04	6.169119e-04	3.931676e-04	3.168577e-04
0.029454      	3.828238e-03	2.800120e-04	6.166986e-04	3.936434e-04	3.167481e-04
0.029455      	3.841176e-03	2.792890e-04	6.164563e-04	3.940302e-04	3.166008e-04
0.029456      	3.862678e-03	2.785485e-04	6.161571e-04	3.949323e-04	3.163611e-04
0.029457      	3.875964e-03	2.778726e-04	6.158140e-04	3.953506e-04	3.161195e-04
0.029458      	3.900281e-03	2.772069e-04	6.154091e-04	3.958060e-04	3.158505e-04
0.029459      	3.911210e-03	2.765281e-04	6.149876e-04	3.963063e-04	3.155442e-04
0.02946       	3.920236e-03	2.758671e-04	6.145761e-04	3.965125e-04	3.152022e-04
0.029461      	3.941303e-03	2.752287e-04	6.141069e-04	3.970153e-04	3.148482e-04
0.029462      	3.947990e-03	2.745755e-04	6.136093e-04	3.974975e-04	3.144687e-04
0.029463      	3.959194e-03	2.738902e-04	6.131756e-04	3.975059e-04	3.140673e-04
0.029464      	3.966586e-03	2.731438e-04	6.127883e-04	3.979502e-04	3.136492e-04
0.029465      	3.969581e-03	2.723817e-04	6.124139e-04	3.982943e-04	3.132381e-04
0.029466      	3.971118e-03	2.715718e-04	6.120852e-04	3.984116e-04	3.129598e-04
0.029467      	3.986694e-03	2.707372e-04	6.118093e-04	3.992148e-04	3.126623e-04
0.029468      	3.994795e-03	2.698718e-04	6.116024e-04	3.999258e-04	3.123518e-04
0.029469      	4.006841e-03	2.689630e-04	6.113626e-04	4.005780e-04	3.120441e-04
0.02947       	4.015261e-03	2.680486e-04	6.111227e-04	4.011375e-04	3.117496e-04
0.029471      	4.034566e-03	2.671564e-04	6.109315e-04	4.015763e-04	3.114043e-04
0.029472      	4.041655e-03	2.662659e-04	6.108040e-04	4.019514e-04	3.110235e-04
0.029473      	4.052055e-03	2.653789e-04	6.106649e-04	4.026068e-04	3.106251e-04
0.029474      	4.051976e-03	2.645130e-04	6.105574e-04	4.029949e-04	3.101908e-04
0.029475      	4.058493e-03	2.636627e-04	6.104370e-04	4.030266e-04	3.097225e-04
0.029476      	4.069335e-03	2.628215e-04	6.103117e-04	4.033993e-04	3.092282e-04
0.029477      	4.073315e-03	2.619994e-04	6.101917e-04	4.036091e-04	3.089069e-04
0.029478      	4.074114e-03	2.611899e-04	6.101158e-04	4.036557e-04	3.085862e-04
0.029479      	4.074717e-03	2.604002e-04	6.101069e-04	4.038331e-04	3.082463e-04
0.02948       	4.074542e-03	2.595974e-04	6.100347e-04	4.037148e-04	3.078967e-04
0.029481      	4.077459e-03	2.588166e-04	6.099031e-04	4.035276e-04	3.075299e-04
0.029482      	4.082026e-03	2.580585e-04	6.098004e-04	4.034862e-04	3.071438e-04
0.029483      	4.088711e-03	2.573482e-04	6.096890e-04	4.034388e-04	3.067239e-04
0.029484      	4.093021e-03	2.566669e-04	6.094896e-04	4.035654e-04	3.062750e-04
0.029485      	4.098713e-03	2.560026e-04	6.092387e-04	4.038035e-04	3.057948e-04
0.029486      	4.106038e-03	2.553789e-04	6.089960e-04	4.039464e-04	3.052915e-04
0.029487      	4.113416e-03	2.547866e-04	6.087297e-04	4.042371e-04	3.047658e-04
0.029488      	4.113147e-03	2.542040e-04	6.084995e-04	4.044460e-04	3.042438e-04
0.029489      	4.118901e-03	2.536569e-04	6.082767e-04	4.047128e-04	3.037028e-04
0.02949       	4.125698e-03	2.531429e-04	6.079729e-04	4.048461e-04	3.031447e-04
0.029491      	4.120157e-03	2.526131e-04	6.076805e-04	4.050051e-04	3.025658e-04
0.029492      	4.112032e-03	2.520958e-04	6.075034e-04	4.047487e-04	3.019597e-04
0.029493      	4.104562e-03	2.515786e-04	6.073199e-04	4.043216e-04	3.013361e-04
0.029494      	4.099766e-03	2.510293e-04	6.070875e-04	4.040689e-04	3.007147e-04
0.029495      	4.109376e-03	2.504845e-04	6.068952e-04	4.038734e-04	3.000306e-04
0.029496      	4.110120e-03	2.499477e-04	6.067573e-04	4.041143e-04	2.992929e-04
0.029497      	4.110435e-03	2.494635e-04	6.066975e-04	4.039129e-04	2.986723e-04
0.029498      	4.104442e-03	2.491019e-04	6.066336e-04	4.037773e-04	2.980367e-04
0.029499      	4.101510e-03	2.488131e-04	6.065751e-04	4.033800e-04	2.973838e-04
0.0295        	4.092739e-03	2.485611e-04	6.065631e-04	4.028855e-04	2.967171e-04
0.029501      	4.091749e-03	2.483610e-04	6.066288e-04	4.027292e-04	2.960205e-04
0.029502      	4.084596e-03	2.481800e-04	6.067013e-04	4.030757e-04	2.953044e-04
0.029503      	4.072310e-03	2.480889e-04	6.067659e-04	4.027971e-04	2.945728e-04
0.029504      	4.060943e-03	2.481035e-04	6.068640e-04	4.025082e-04	2.938636e-04
0.029505      	4.047496e-03	2.481805e-04	6.069303e-04	4.022204e-04	2.931727e-04
0.029506      	4.053585e-03	2.483420e-04	6.070302e-04	4.027342e-04	2.924637e-04
0.029507      	4.044210e-03	2.485905e-04	6.071836e-04	4.030853e-04	2.917668e-04
0.029508      	4.030620e-03	2.489425e-04	6.073412e-04	4.025463e-04	2.910739e-04
0.029509      	4.022706e-03	2.493710e-04	6.075007e-04	4.021461e-04	2.903710e-04
0.02951       	4.008628e-03	2.497998e-04	6.076494e-04	4.022831e-04	2.896358e-04
0.029511      	3.994974e-03	2.503062e-04	6.077669e-04	4.016526e-04	2.889221e-04
0.029512      	3.990341e-03	2.508338e-04	6.078023e-04	4.014463e-04	2.882305e-04
0.029513      	3.977390e-03	2.513836e-04	6.077986e-04	4.011886e-04	2.875029e-04
0.029514      	3.983612e-03	2.519457e-04	6.077923e-04	4.014454e-04	2.867593e-04
0.029515      	3.970599e-03	2.525193e-04	6.078372e-04	4.012385e-04	2.860192e-04
0.029516      	3.962865e-03	2.530965e-04	6.079572e-04	4.008675e-04	2.852859e-04
0.029517      	3.948426e-03	2.536752e-04	6.081003e-04	4.005430e-04	2.845326e-04
0.029518      	3.933812e-03	2.542351e-04	6.081702e-04	4.001550e-04	2.837595e-04
0.029519      	3.923081e-03	2.548476e-04	6.082422e-04	3.999188e-04	2.829730e-04
0.02952       	3.915737e-03	2.554471e-04	6.083394e-04	3.997063e-04	2.821652e-04
0.029521      	3.908241e-03	2.559794e-04	6.083482e-04	3.995770e-04	2.813395e-04
0.029522      	3.897787e-03	2.564971e-04	6.083043e-04	3.991035e-04	2.805095e-04
0.029523      	3.884279e-03	2.570136e-04	6.082535e-04	3.985632e-04	2.796660e-04
0.029524      	3.867030e-03	2.575119e-04	6.082356e-04	3.984392e-04	2.788041e-04
0.029525      	3.846897e-03	2.580280e-04	6.081933e-04	3.979076e-04	2.779252e-04
0.029526      	3.825991e-03	2.585808e-04	6.081494e-04	3.971097e-04	2.770331e-04
0.029527      	3.803189e-03	2.591792e-04	6.081215e-04	3.965474e-04	2.761605e-04
0.029528      	3.778823e-03	2.598255e-04	6.081474e-04	3.955881e-04	2.753550e-04
0.029529      	3.765148e-03	2.604726e-04	6.082652e-04	3.950773e-04	2.745276e-04
0.02953       	3.743075e-03	2.611354e-04	6.083989e-04	3.943128e-04	2.736875e-04
0.029531      	3.729811e-03	2.617991e-04	6.084801e-04	3.937642e-04	2.728380e-04
0.029532      	3.712917e-03	2.624546e-04	6.086797e-04	3.935107e-04	2.719832e-04
0.029533      	3.692343e-03	2.631881e-04	6.088885e-04	3.928930e-04	2.711206e-04
0.029534      	3.671178e-03	2.639903e-04	6.090468e-04	3.923570e-04	2.702525e-04
0.029535      	3.650336e-03	2.648248e-04	6.091635e-04	3.916754e-04	2.693757e-04
0.029536      	3.628003e-03	2.656528e-04	6.092670e-04	3.910520e-04	2.684848e-04
0.029537      	3.611520e-03	2.664595e-04	6.092831e-04	3.901868e-04	2.675686e-04
0.029538      	3.601238e-03	2.672719e-04	6.092765e-04	3.897342e-04	2.666768e-04
0.029539      	3.586671e-03	2.680637e-04	6.092363e-04	3.892620e-04	2.657893e-04
0.02954       	3.570677e-03	2.688540e-04	6.092903e-04	3.888759e-04	2.648900e-04
0.029541      	3.556509e-03	2.696417e-04	6.093583e-04	3.881550e-04	2.639740e-04
0.029542      	3.531561e-03	2.704208e-04	6.093743e-04	3.873675e-04	2.630835e-04
0.029543      	3.509189e-03	2.712303e-04	6.094156e-04	3.861186e-04	2.622345e-04
0.029544      	3.485725e-03	2.720457e-04	6.095695e-04	3.849262e-04	2.613561e-04
0.029545      	3.464204e-03	2.728771e-04	6.097413e-04	3.839319e-04	2.604547e-04
0.029546      	3.455621e-03	2.737690e-04	6.098441e-04	3.832140e-04	2.595582e-04
0.029547      	3.435444e-03	2.746833e-04	6.098268e-04	3.824770e-04	2.586420e-04
0.029548      	3.414793e-03	2.755667e-04	6.098081e-04	3.814504e-04	2.577108e-04
0.029549      	3.395393e-03	2.763886e-04	6.098281e-04	3.808338e-04	2.567486e-04
0.02955       	3.371271e-03	2.771955e-04	6.099043e-04	3.798740e-04	2.557613e-04
0.029551      	3.350783e-03	2.780061e-04	6.099418e-04	3.790815e-04	2.547541e-04
0.029552      	3.329789e-03	2.788200e-04	6.099884e-04	3.782599e-04	2.536902e-04
0.029553      	3.308735e-03	2.796380e-04	6.100829e-04	3.772112e-04	2.525966e-04
0.029554      	3.291019e-03	2.804397e-04	6.102117e-04	3.766527e-04	2.514889e-04
0.029555      	3.269672e-03	2.812253e-04	6.103741e-04	3.760632e-04	2.503654e-04
0.029556      	3.256736e-03	2.819904e-04	6.106132e-04	3.754461e-04	2.492437e-04
0.029557      	3.240285e-03	2.827614e-04	6.108603e-04	3.749288e-04	2.482099e-04
0.029558      	3.217142e-03	2.834588e-04	6.112084e-04	3.742264e-04	2.471754e-04
0.029559      	3.205098e-03	2.841168e-04	6.114812e-04	3.734861e-04	2.461296e-04
0.02956       	3.181609e-03	2.848193e-04	6.117243e-04	3.726753e-04	2.450731e-04
0.029561      	3.156375e-03	2.855248e-04	6.119155e-04	3.717024e-04	2.440109e-04
0.029562      	3.143271e-03	2.862864e-04	6.120450e-04	3.712365e-04	2.429137e-04
